,English,Polish,Russian,Ukrainian,Lithuanian,German,Japanese,Spanish; Castilian,French,Italian,Chinese,Persian,Portuguese,Arabic,Turkish,Indonesian,Dutch; Flemish
2020-09-11,1.1137631710996991e-06,3.416053819185301e-06,1.8850668598144166e-06,1.1386363804571283e-06,1.2060446960164343e-05,1.7790478581285794e-05,6.419873695963155e-07,6.252734721884477e-07,1.8609284886424013e-06,2.8535647833787634e-06,4.0888778107559404e-07,2.208448456377346e-06,1.8640366104246433e-06,3.665026753101808e-06,1.2747613540515102e-05,3.349434623809088e-07,6.024215027404386e-06
2020-09-12,1.23556565236487e-06,3.862732740790131e-06,1.2418466443578883e-06,0.0,0.0,1.7782841566762922e-05,4.818142929198184e-07,1.0548729231350223e-06,1.8495900699987096e-06,2.5244017410604623e-06,2.4191456996620935e-07,1.7723435361833681e-06,2.2909176569490255e-06,1.5845618044863064e-06,7.017262465665537e-06,4.3999492245859483e-07,3.060582103881807e-06
2020-09-13,1.0785709247991884e-06,2.450056816817582e-06,1.8914543922429186e-06,2.1382210214923286e-06,1.0148403486991438e-05,2.947075965727525e-05,3.6083764953607713e-06,1.5310887103306016e-06,1.4955071546771432e-06,3.196273447353512e-06,3.1307507978718407e-07,1.0980954266887702e-06,1.5896959276385376e-06,2.4637884689772076e-06,9.74408144493035e-06,1.2057306932975601e-06,4.839724813247119e-06
2020-09-14,1.233140408380334e-06,5.735056909103083e-06,1.701967843586886e-06,0.0,5.410303923822921e-06,3.28841505764202e-05,6.844050254188026e-07,1.578021192450169e-06,1.523590302689377e-06,2.9115349734258108e-06,7.87650397905228e-07,1.503236656425867e-06,1.873716770165387e-06,4.899108974555253e-06,7.605551222696071e-06,5.728092873006606e-07,5.169660387027749e-06
2020-09-15,1.2275424885245796e-06,6.6145610246575985e-06,1.5007271428609091e-06,0.0,2.852969370520838e-06,2.1556173885648158e-05,6.849839994324117e-07,1.2688163146516431e-06,2.1284219822665555e-06,2.4174994728508094e-06,5.651952293324051e-07,1.754952133680554e-06,3.1369718929014056e-06,2.4601672021886876e-06,6.561974394485179e-06,1.5523187295326775e-07,4.997754418071698e-06
2020-09-16,1.1528020175115255e-06,5.001516000052448e-06,1.605281955535215e-06,4.0722083993370447e-07,2.9058617042297725e-06,2.0416967421047624e-05,8.528283943656764e-07,1.1199860046548858e-06,2.5614644348580472e-06,3.4305754123930987e-06,9.581738680189202e-07,9.782616564278542e-07,2.1838776022211957e-06,2.3069232149835586e-06,6.273807793533168e-06,8.776419399338931e-07,3.1443560381293596e-06
2020-09-17,1.32075939711577e-06,4.219161718490937e-06,1.6769408606763994e-06,1.3753052031463316e-06,5.733912076192224e-06,1.9785350683182266e-05,6.590751525056919e-07,8.127926217307711e-07,1.9503640901627633e-06,3.189950592317336e-06,5.624014542094744e-07,1.2033687103678037e-06,2.309133466582176e-06,3.71595558625258e-06,7.366653055898163e-06,1.8854115963497174e-06,4.48831120334092e-06
2020-09-18,4.201726446079926e-06,2.6489254142963994e-05,6.380360919221636e-06,2.112368498459819e-06,1.1211474570507095e-05,3.66416399421108e-05,6.14063690159603e-07,3.6052732693349985e-06,8.83307978673451e-06,1.0972901471540595e-05,5.752344162422533e-07,3.1100359889477096e-06,5.550364936494574e-06,3.271455925473617e-06,1.1959420598688595e-05,1.4692932405654232e-06,9.966975333321705e-06
2020-09-19,2.554626228098744e-06,1.458780736175187e-05,4.211385759172174e-06,4.057203869761051e-06,4.4669379586986914e-06,3.2269285975980044e-05,8.349731742601818e-07,2.341587047960576e-06,4.8271192524640376e-06,5.917348060253857e-06,9.082163942801853e-07,3.3660120301269955e-06,4.603285884229515e-06,2.3972931683377664e-06,1.1356913727721091e-05,1.499591789692106e-06,7.442805640014059e-06
2020-09-20,1.5109059270338847e-06,7.281022028423629e-06,2.209600583596433e-06,1.5578135774877245e-06,6.770320270000372e-06,2.05635252026981e-05,1.1074821440917595e-06,1.4083160388551946e-06,3.0658271410012223e-06,5.68968021804277e-06,6.266898103213618e-07,9.929269839227249e-07,2.2006957499613503e-06,2.2541079991230015e-06,7.33151851686568e-06,6.961585737845709e-07,4.996999627614897e-06
2020-09-21,1.437724934425386e-06,4.965002768995463e-06,1.4894922787268087e-06,8.108179328602211e-07,5.860342185380204e-06,2.264317358905815e-05,9.57155099119619e-07,1.3144169456735704e-06,1.5503190944276106e-06,4.302972948955204e-06,4.769440856985852e-07,2.879101351853249e-06,2.3092676850317227e-06,3.179007168812547e-06,7.901765254357823e-06,5.147647396448638e-07,4.5287937308814145e-06
2020-09-22,1.3771998591318923e-06,7.762595321606367e-06,1.8260573944129948e-06,1.606280556977783e-06,8.502726540977474e-06,1.9897060852776556e-05,6.519981513505215e-07,8.12314402024653e-07,2.1680347040928474e-06,3.178711241652903e-06,1.1265376131999308e-06,1.5316389704858913e-06,1.5792648837818972e-06,4.1382633639850926e-06,8.816883556124225e-06,3.863899547885114e-07,4.8275118521163e-06
2020-09-23,1.265818146569083e-06,6.026481730378221e-06,1.9122173437624855e-06,1.1747885674275772e-06,2.8600928386135415e-06,1.7070752059741425e-05,6.286007034041871e-07,1.1326169338262515e-06,1.6413053203621713e-06,3.001127641090187e-06,9.098584235478639e-07,2.130593777116648e-06,1.4495611965087404e-06,2.3885917038477503e-06,5.234016360837275e-06,6.535936605597925e-07,4.342459373578523e-06
2020-09-24,1.591734745560718e-06,9.176679291220685e-06,2.5717892517497556e-06,2.021192608741173e-06,2.9632790460612096e-06,2.1969261639593904e-05,9.546564234925324e-07,2.8183183309010995e-06,3.555938421723173e-06,1.176407063808914e-05,1.651871268680909e-07,2.745852341005833e-06,3.1797505008769485e-06,3.2977332041501315e-06,5.877069679229537e-06,2.657873005233086e-07,7.375048778355707e-06
2020-09-25,1.5653003067877708e-06,6.984799040055785e-06,2.6055332145557594e-06,2.087643447200366e-06,3.6728652389015195e-06,2.360408126079185e-05,4.962445091274836e-07,1.473819530430044e-06,2.235338258431441e-06,5.46193262759391e-06,8.583091275854202e-07,2.0055564854044717e-06,3.4693242815849862e-06,2.432132557061478e-06,8.61403011878403e-06,1.474021621833562e-07,6.6176327652233475e-06
2020-09-26,1.7282213756636206e-06,6.573268734534845e-06,2.4024295955301875e-06,1.9872076817500147e-06,0.0,2.490769216232395e-05,7.354140279858131e-07,1.4902613285009127e-06,3.1587240942193653e-06,4.056765234116936e-06,8.588731630947824e-07,1.149944083968917e-06,3.2532948251669193e-06,4.5375110562715525e-06,7.863868907253871e-06,8.105695020793134e-07,7.511737089201878e-06
2020-09-27,1.6399505194129283e-06,4.142509028150588e-06,2.64337580236969e-06,9.936640666894325e-07,0.0,2.9687748231003694e-05,3.7827106846913277e-07,1.669190572232806e-06,2.490319190334361e-06,5.405010661083251e-06,2.874077744377801e-07,1.1105687833552392e-06,2.3599203215382e-06,3.4525881247943732e-06,1.2497046828814858e-05,1.0747721106955086e-06,7.729726453117378e-06
2020-09-28,1.3258637352561965e-06,3.537984323846643e-06,1.8152248581430136e-06,5.717829134683752e-07,0.0,2.7435362693455002e-05,6.00717514162273e-07,1.3203540498915074e-06,2.518173815047909e-06,4.970302442903651e-06,6.293383042668193e-07,1.4496926742136458e-06,1.969089405733954e-06,2.892069973054584e-06,5.939976301870546e-06,4.1698705171807004e-07,5.04321827931276e-06
2020-09-29,1.2560685626061258e-06,5.410773003643769e-06,1.686101993919073e-06,3.650667615840247e-07,0.0,2.136161014596948e-05,7.426926470457172e-07,1.0771377953824957e-06,1.2074110145048143e-06,3.0932030494140532e-06,4.1166825927393905e-07,1.4589012030281682e-06,1.8760746923322781e-06,1.539860273078821e-06,7.89534606006723e-06,0.0,4.388886394350895e-06
2020-09-30,1.4025945934339217e-06,4.6588850862033505e-06,1.9870600313043774e-06,1.2142255754275713e-06,3.7218996575852314e-06,2.1520414345566762e-05,8.089981447874766e-07,1.377735666382561e-06,2.5690308922753506e-06,3.2210118527753608e-06,9.420076941475717e-07,1.8816431411096878e-06,2.0141694191459415e-06,3.5708674351173387e-06,8.669706663184335e-06,1.270292768185162e-07,3.2362532404744406e-06
2020-10-01,1.5013341728029815e-06,4.459923532583796e-06,2.1348899856293163e-06,1.6104239521575252e-06,0.0,2.1216839724370335e-05,9.560092064881597e-07,9.75109658779364e-07,2.409955425828211e-06,3.9805420489866734e-06,5.643464609994672e-07,5.6672679008213e-07,1.8804949236979782e-06,1.2089231423082534e-06,6.289656282863454e-06,2.7244092493149133e-07,3.502265450707571e-06
2020-10-02,1.319569385181273e-06,6.186701411949139e-06,1.805198455781664e-06,1.1010263216857594e-06,0.0,1.9438252347243303e-05,8.368150128075981e-07,1.1324498211484249e-06,1.7428317096265261e-06,2.6587898882634273e-06,4.187797244613676e-07,1.9584300085601194e-06,1.28755488078876e-06,2.70678174193087e-06,6.442111827330788e-06,4.230368972781806e-07,3.939809171402974e-06
2020-10-03,1.614116339903847e-06,7.726989426416827e-06,2.5527929906574493e-06,2.0469264716719024e-06,3.953272321163843e-06,2.7917592491310446e-05,6.622688658478781e-07,1.4344364064295138e-06,3.0871050653818904e-06,6.248413588361271e-06,8.547661797799789e-07,1.999308602734109e-06,4.530558161745155e-06,3.016616818270815e-06,6.587927340808226e-06,3.969863968641251e-07,9.055732062292734e-06
2020-10-04,1.2995471058094087e-06,5.564745113805993e-06,2.6471368242307663e-06,1.5381034364306977e-06,1.9142602819705395e-05,2.0541828063965384e-05,7.040305750421161e-07,1.7343412716263228e-06,2.048413407420028e-06,4.010824980692007e-06,9.017031497907984e-07,2.1623391567186196e-06,3.0929995368233193e-06,2.6027992695175355e-06,7.4878120882639324e-06,8.806272355547963e-07,6.020825062791379e-06
2020-10-05,1.5108364195373849e-06,4.10735071398202e-06,1.8559196650562548e-06,7.537555872132902e-07,8.114270567647321e-06,1.568161481613785e-05,1.0765262876387585e-06,1.0059611404094352e-06,2.0131643817250936e-06,3.3915117871050072e-06,3.1340552159414973e-07,1.7404359130596568e-06,1.950163569969431e-06,2.3721137158105767e-06,3.818994916917765e-06,1.359481048018502e-07,6.437560131484051e-06
2020-10-06,1.649030176346254e-06,3.674562033386057e-06,2.223500583356833e-06,1.431352341692431e-06,7.433875675863197e-06,1.6604603585845142e-05,5.187919410859872e-07,1.920963420015655e-06,2.014369548968207e-06,4.39182850024276e-06,5.603844685762008e-07,2.965631643778096e-06,2.1635741379328997e-06,2.3698108219517685e-06,6.719748608095709e-06,4.0506722900799845e-07,5.835891399063256e-06
2020-10-07,1.558494023446976e-06,3.2417040740614675e-06,2.0663819568036e-06,6.849308031532844e-07,2.4433568791491254e-06,1.8115413772549733e-05,9.449128062253969e-07,1.186683677971093e-06,1.817318495843518e-06,3.92960444227436e-06,8.139877429725664e-07,1.4203657725937584e-06,1.5967376800342743e-06,1.9516476846566706e-06,1.620548794429555e-05,5.429570663486748e-07,5.533010246520198e-06
2020-10-08,1.512909682206314e-06,3.6809308511156577e-06,2.0919472842732594e-06,1.3891546611869145e-06,0.0,1.8910519635228117e-05,6.316824623443785e-07,1.2116116302988108e-06,1.930637666273924e-06,3.0469081023951552e-06,5.251011476085581e-07,1.5472779280958284e-06,1.2852132361540765e-06,1.594802220602612e-06,1.059856577852648e-05,4.189353762856603e-07,5.933855921885902e-06
2020-10-09,1.1690213447478976e-06,6.7741039553993e-06,2.1802970048150077e-06,1.3176382125622749e-06,0.0,2.048056266370711e-05,7.874099227654916e-07,1.0230780577098383e-06,1.877556997936565e-06,3.975611478862535e-06,6.396672138427396e-07,6.035371805307958e-07,1.2020241124434257e-06,2.4872673856332508e-06,1.067150903213451e-05,4.5789928932503963e-07,5.567685319374803e-06
2020-10-10,1.0538269074214743e-06,4.1642475122722265e-06,2.4167949978207244e-06,3.11594428691615e-06,0.0,2.039642535025788e-05,6.722287911040758e-07,1.515185591072265e-06,1.5272278194675249e-06,2.523777543634496e-06,8.475958022124408e-07,6.454474734039334e-07,3.0412974842190997e-06,1.9011237249857818e-06,9.448048078983244e-06,4.04078607836054e-07,4.422272247714633e-06
2020-10-11,1.096661505973268e-06,4.5776363938700555e-06,1.539055377059333e-06,9.222399548471319e-07,0.0,1.7225104556384657e-05,4.409465909407471e-07,1.829493255136851e-06,1.364194236400613e-06,2.9431449151579617e-06,8.001269728767139e-07,5.07927994095845e-07,2.845211748997774e-06,1.4509300725570559e-06,6.723423567280459e-06,1.5429574791777887e-06,1.741802882103169e-06
2020-10-12,1.2881997328221328e-06,3.5101681967294827e-06,2.792981123851919e-06,1.6767714503502943e-06,1.9021206743398216e-06,1.9211262027355176e-05,9.244600072755003e-07,1.0085688951535873e-06,1.9340612673574285e-06,3.597368596818799e-06,2.2611747254933883e-07,1.5155630645156673e-06,1.2548104053181015e-06,3.0100346703645598e-06,4.915541440062482e-06,1.4549238405566423e-07,4.881268450664171e-06
2020-10-13,1.2742608683160157e-06,3.108452154953107e-06,1.9081700282760865e-06,4.0534471325104294e-07,2.24660537927192e-06,2.340114682664292e-05,7.27269492703515e-07,1.3932860286408986e-06,2.8262464551260328e-06,2.794865455176988e-06,3.6363295209812215e-07,1.3947604429201262e-06,1.4922456770081634e-06,1.7538818126503448e-06,8.023840911603425e-06,8.894681632660322e-07,4.711775107422863e-06
2020-10-14,1.3504901904700508e-06,4.894810521884698e-06,2.4989352484476856e-06,4.3766051199277335e-07,0.0,2.232880330784359e-05,5.433606363473719e-07,1.0566157246397433e-06,1.8698407421023936e-06,2.410151150726667e-06,7.012222225425336e-07,1.217268942356751e-06,1.726786762383608e-06,1.8333519724117196e-06,2.8525136350151753e-06,4.427614262703342e-07,4.266126063171942e-06
2020-10-15,1.6184849621227164e-06,6.0186880263217286e-06,2.4543191731829154e-06,0.0,2.035610978457129e-06,1.9529539463825955e-05,6.365599098793201e-07,1.1364150225542868e-06,2.028876411850009e-06,4.666305930109563e-06,3.1343801222627656e-07,5.3592339153759104e-06,2.3137586680296485e-06,2.5122159992150722e-06,8.224976610222765e-06,3.066825671354974e-07,3.53645849477093e-06
2020-10-16,1.2543436142032587e-06,6.2128042113088165e-06,1.5766547878867188e-06,4.2582401204570964e-07,0.0,1.8855321298424564e-05,5.757019245715338e-07,1.0120306407456945e-06,2.3846201538556923e-06,3.6905838644586774e-06,5.478954981696768e-07,1.8358726511887025e-06,1.8661813599833985e-06,3.199096209619408e-06,5.416001576658237e-06,5.215180067998995e-07,3.783876146962563e-06
2020-10-17,1.3219209473755004e-06,4.399930556524588e-06,2.488301458053417e-06,1.091895568923997e-06,0.0,1.962656244000274e-05,5.614133393680812e-07,8.652870668913748e-07,1.7635480284438022e-06,3.1251439976589347e-06,5.849766301836242e-07,2.3235311300062138e-06,1.3495193397688697e-06,2.971050382181066e-06,6.817860294088404e-06,2.167400006458852e-07,3.526859002193499e-06
2020-10-18,1.7516634488848202e-06,9.286126839638416e-06,2.0399586327181114e-06,1.4528942622299796e-06,5.404266127681191e-06,1.891609268048923e-05,7.728853064428134e-07,1.5742011519479295e-06,2.3097299146195965e-06,3.5353271459915143e-06,3.4660970991054904e-07,1.1925324977882781e-06,2.0456433236757274e-06,3.4616546522841127e-06,8.269862141398103e-06,1.6394333368932457e-06,4.523694546573132e-06
2020-10-19,1.3607982063089496e-06,4.857905693589745e-06,2.077903958907965e-06,3.4956332549379316e-07,2.0286156523926506e-06,1.723958937844467e-05,8.311213500336271e-07,8.565051482740077e-07,1.1472225614318561e-06,2.87645743825271e-06,5.390478981790885e-07,8.51032251058599e-07,1.2360101164956015e-06,1.3340619090105742e-06,6.275528440422043e-06,6.411393816178608e-07,4.50598251105297e-06
2020-10-20,1.4346912486848647e-06,4.24123094808365e-06,1.757494082920182e-06,6.966250259057432e-07,0.0,2.54358089309387e-05,5.573301305428498e-07,1.3062134497859943e-06,1.7399608186286486e-06,4.569584082631913e-06,6.27035514037444e-07,2.7951362532840667e-06,1.896635039590195e-06,2.3898000148964203e-06,5.137129976808712e-06,3.222352817021112e-07,2.8145280307893286e-06
2020-10-21,2.6887837699972634e-06,7.30770203688141e-06,1.8647470448695434e-06,1.4166518213361223e-06,0.0,2.6242800293030495e-05,9.773105798845672e-07,1.9491308860185154e-06,3.4222165271918495e-06,1.1296666575922951e-05,7.143127561257677e-07,2.480914238161742e-06,3.828419556832139e-06,2.942859172283403e-06,1.1498856284489557e-05,6.515878381130016e-07,8.161559706706191e-06
2020-10-22,1.8984816095964975e-06,5.588494645033088e-06,2.2600336974729266e-06,7.615255946848559e-07,4.565417872697888e-06,2.1619694746540714e-05,6.353407849566088e-07,1.737482394959633e-06,2.7098192266481873e-06,6.379707817970005e-06,7.733082451517053e-07,2.668759482436036e-06,1.3434093512709828e-06,3.2648226853507264e-06,1.148851556588044e-05,1.1795884685453467e-06,4.833624541698838e-06
2020-10-23,1.7155762751862913e-06,5.237460210890076e-06,1.7883073313447355e-06,8.734578010699858e-07,0.0,1.7591454950757668e-05,1.071378756452994e-06,1.6469463279856741e-06,1.9275488190961814e-06,4.920082210100928e-06,5.520250922217063e-07,1.4095398715662508e-06,2.2937588761851896e-06,3.879305264172482e-06,6.696582125361235e-06,1.2770956364013853e-06,4.041031160942332e-06
2020-10-24,2.924883630088417e-06,1.340881703656622e-05,2.8889629497724097e-06,2.938910052306721e-06,1.136531533067385e-05,2.4206839214145108e-05,2.236858961975431e-06,2.7935055406977e-06,6.503354210508001e-06,7.871386464782002e-06,6.977755149176264e-07,2.765037961378987e-06,4.411148583498679e-06,2.4510786331978127e-06,1.0490330013793285e-05,9.056845061608057e-07,8.22907551822603e-06
2020-10-25,1.6500388979639977e-06,1.5225889724866072e-05,2.3993458240737946e-06,1.9843376231405516e-06,8.855800992440097e-06,1.9529039405241262e-05,1.134426935656079e-06,1.7948528480227956e-06,3.494894984103926e-06,6.015415125500287e-06,1.3128274295253506e-06,3.0594507368092207e-06,3.3719441108045043e-06,2.2950258247780935e-06,1.1881311774186551e-05,7.084733650619194e-07,1.0447588626894323e-05
2020-10-26,1.446673247948439e-06,9.659856291061024e-06,1.955318438996871e-06,7.555243943716454e-07,0.0,1.8119029477272688e-05,6.650446132167034e-07,1.5161759411615504e-06,1.4758937961583222e-06,3.6794190980604357e-06,4.7574431217091237e-07,2.3524892613066097e-06,2.0759379706540617e-06,2.806347243121005e-06,6.583491565724368e-06,1.0225518702218069e-06,6.8704588720591005e-06
2020-10-27,1.4964610609541504e-06,1.0044020482012542e-05,2.7511199350735697e-06,3.024358561902382e-06,3.0305785374427977e-06,1.7820842278470398e-05,5.556299157346291e-07,1.889358997173029e-06,3.3035884721534384e-06,5.2433423113014515e-06,7.810618351033615e-07,3.3987259535890375e-06,2.0138493223437307e-06,4.20534323025818e-06,1.1060544570165968e-05,1.4314622153917617e-06,6.527184040283407e-06
2020-10-28,1.4003532710095477e-06,7.349813055343228e-06,3.2288615987815835e-06,1.1254159818823033e-06,1.0093465490441489e-05,1.747644355156784e-05,4.747318625428134e-07,1.0596049433426932e-06,2.667407675638734e-06,4.343471131911512e-06,5.141523368737864e-07,2.2025606970664094e-06,2.2382918682856423e-06,2.90190965001035e-06,3.3694775316218446e-06,2.3215343670661563e-07,3.399823209193122e-06
2020-10-29,1.1125250831503022e-06,3.9509943613072054e-06,2.505142833896841e-06,1.122452453849432e-06,3.637990810435213e-06,1.598458587515839e-05,6.855516924400302e-07,1.0051382903154015e-06,2.1930368885750854e-06,3.439436115913583e-06,3.797722369177199e-07,1.5909070821880275e-06,1.5349809363895373e-06,3.2997485878510717e-06,4.06867709947807e-06,7.756255031870452e-07,3.5726662450920496e-06
2020-10-30,1.979936974061998e-06,5.234360121748989e-06,2.745991617193705e-06,8.635634514040462e-07,0.0,2.3503994668740973e-05,6.664190011324277e-07,2.033768695418733e-06,2.913418275661726e-06,6.568381164284972e-06,6.423524488322113e-07,4.165400384949642e-06,2.0563210235400477e-06,4.5952884951764295e-06,6.716702367805502e-06,9.969699590519514e-07,6.615676949143821e-06
2020-10-31,1.4926941528575104e-06,5.1343831435400825e-06,2.551450192463064e-06,1.607413821187e-06,0.0,1.557203590464659e-05,6.798167060462809e-07,1.3030022830969094e-06,2.3647272761797106e-06,3.1895544824603266e-06,4.716991515390128e-07,1.8034924467277024e-06,7.460236241435999e-07,3.147964039948236e-06,4.636385975314245e-06,1.488049843717565e-06,4.527025258242188e-06
