Weeks,English,Polish,Russian,Ukrainian,Lithuanian,German,Japanese,Spanish; Castilian,French,Italian,Chinese,Persian,Portuguese,Arabic,Turkish,Indonesian,Dutch; Flemish
2020-08-24,-52.49463442802558,-52.33728442098553,-58.932659189385696,-65.68367934035757,1.4510236103873142,-51.60243269643622,-60.00859546062085,-40.65168932934633,-32.04520462540521,-32.20567387533656,-65.7289950200844,-39.54430134524395,-18.25547889713899,-55.037923720785486,-29.18946826756389,6.658134212829592,-23.65143972877316
2020-08-31,-56.90299545624502,-33.42101105889124,-31.7869183585023,-35.81564866658694,-7.306531626060453,-47.64739193399089,-18.16615992166185,-25.244266144545634,-16.31929437171218,-8.485349659434293,-45.99459241414632,-28.88576364436449,-6.7971170736319415,4.275127249675781,-36.10911051964892,46.01856339088091,-22.60767339430406
2020-09-07,-26.951903902126716,-28.131407834945087,-12.783573011679927,-27.76460967443738,25.167343317551794,-14.913382429188427,-22.408558125261123,9.93889568697095,-37.22409643758221,-2.7446278173920424,-24.232542801436807,20.37647953805999,-1.9170536815231731,18.6826045310317,-66.22980517275785,66.94926048376297,29.81362564580379
2020-09-14,-1.890565555210466,21.32516690167825,11.09877941736006,45.08367587769926,-16.98102426944391,-14.75241409453404,-24.068116373631,27.585971267849363,-12.331292691173934,21.616332934299052,-28.683319254724704,51.47937746800402,55.92379805902237,-13.528157362949745,-36.073503735858694,52.27091053306692,32.02578965136116
2020-09-21,19.06518885592423,30.974347551373693,3.2539737438787686,1.728072252109003,35.678709582585235,-86.62897744603349,-34.23115839736241,46.912597019043424,-0.9234908620117777,23.845465403563672,-14.945996485902524,44.84494020015042,5.698316318204166,16.818004324034685,-23.058011082440867,152.56107431518222,60.070602178721245
2020-09-28,14.243346819458601,31.48937112355199,-4.267874161313889,-18.116293622309286,-10.794807828417841,41.213900578806005,-50.68211466283887,5.024011334222389,-15.243125024221694,4.746554038622541,-18.99835898111374,38.262594112205825,12.687290623798075,-22.645773519918087,-39.34762532897231,37.981382451868775,91.48361006091801
2020-10-05,12.03696115689834,4.129158487664597,7.243290471605124,30.852051656375924,-32.50738113867732,21.680541885246953,-41.397076575968065,4.140623382211217,-2.5158922455452593,31.762520557263073,-16.149220635596606,94.28394247292735,17.422688831920794,154.2200188205722,-61.02170240429192,-18.806292315701135,76.33593952761953
2020-10-12,18.945923342384454,61.040798500097935,24.54164130162111,39.429790568132674,-2.2631183372523234,7.025115000981996,-3.490775542163105,-18.55188892455615,15.725654419646506,28.678410642104367,-17.542027862416166,39.81861591928273,-1.3931340682524107,147.92771231213885,-40.332698724673385,49.53119371982599,41.51375764461631
2020-10-19,32.17035672154478,38.184707119495506,25.56457086615074,-16.216458018319702,1.0265896190200685,-6.544511624646199,-22.885753064797566,22.426961487693475,6.7572249095864345,24.104669826403313,-21.416810668609777,55.33559383148061,32.87184010028425,25.038684677637015,-30.358352700833525,18.48382515421938,44.97878043566477
2020-10-26,24.018047783988994,-7.909213162727758,15.397671085536292,-18.37733888529014,75.86047067566939,271.3805905138333,-10.343231626026228,6.293477191274155,9.710529371803457,12.950084756218306,-6.232354068278145,76.40322850524386,32.50537982811201,-12.308428643916013,-62.85446637179537,102.60284434373989,46.93976027697067
2020-11-02,-5.700266146709776,-0.030305132107655286,16.557903661520633,-18.911866861421878,-30.975443602950005,3.1138753592532042,-31.857823896872883,15.721658166011544,10.023135811598793,9.80606465907552,-25.313597469083028,87.75278281713528,72.34478886677202,13.827135163107052,-59.9841631290802,61.94662210102548,34.81898813051896
2020-11-09,42.86343999174764,2.5900474026470777,49.487598009270805,-20.032797227585363,48.43394518626067,29.96229524014382,-0.7232363743393089,44.71902122415648,8.111064962721493,25.205125098116255,12.890714391455415,184.7884450015894,57.866875754537304,23.71345656148445,-40.897194454162076,181.3750861948946,42.54074687622427
2020-11-16,55.82943338731214,20.330331619146747,70.71779751555079,16.707735598846085,11.60423371297885,7.868963826689601,-3.5651431794277655,19.36566115556562,3.2502571293320903,29.18194147790758,38.98895295282778,115.57668394108998,65.2101284362645,-3.0123304966322317,-52.90110827333054,55.51498016997123,58.983596549635784
2020-11-23,29.154399320573532,-35.06394906639366,25.556569307189612,49.073377563350085,13.516197707436127,6.566785475670978,-6.265342997338341,-5.365124553401712,9.443167664636398,12.124744012921362,16.866640302998093,49.03887197450207,17.082274528739028,-1.444449273545767,-57.798445084303026,2.37631676165162,70.14320007555344
2020-11-30,39.05481066974312,-14.541671372302234,25.857661493478613,148.41609235830205,-16.589479308191667,-1.528814393663902,-0.3838145380351654,-6.996116561702303,41.1544262746079,8.39016499520351,-9.431025897176692,128.04665709726999,34.60703160659189,0.09885102355540187,-36.3637823068502,0.15002731459361485,32.22167369788443
2020-12-07,44.02015135138016,49.93721713119568,23.168740905219053,39.94553830769409,-9.248661394398805,1.2092142018977459,-30.591111658831384,18.129063771759625,17.92520134630775,27.220939326246963,15.007117068888842,103.47574840706959,36.325493106809745,-22.576434524766174,-15.115402349074325,-21.56666386065631,30.585988950767472
2020-12-14,57.01482548875483,23.143492355728434,22.570438067713084,-15.211847823466396,-29.435296541092214,26.166584294647333,-7.247929812835152,31.461721115238728,14.33233014960209,-6.233752533120073,-8.374377218622763,164.48111963973693,27.53704658918428,-41.32856779280808,1.7304097427919496,-12.732547664546157,69.6620995107744
2020-12-21,-9.884273315132875,-3.4620946318827617,21.528373152867974,-9.744071737151028,-43.59148533906683,33.601334601516506,11.264146744780025,15.193187084999282,39.19748540048877,164.3044978348037,8.786585340684617,128.40198396398299,32.987541747223915,-23.779918764626874,-35.54319751279702,-1.3942089540038949,29.227656360856603
2020-12-28,86.74528087939188,17.548355397519067,58.02481280836209,-12.668975096402146,143.8140700028264,35.17415382536586,-6.523068241843932,141.4590709050694,31.09868638237605,160.31628653100302,-0.6303432013724741,149.28215936256453,215.3773442028947,-3.688759184931767,1.5544807142492179,-5.30005005236699,14.218674762870664
2021-01-04,64.79088089201551,68.19258588456903,65.27698494108898,-21.77647789951577,1.4994344442069707,-6.3182044771122765,5.147146690698445,93.16562464011557,43.42829937401977,124.94845431307202,51.925390261028625,149.44957100011123,191.6825146593941,5.0113465700397875,34.2811019589013,-14.039011290829883,75.44850870405091
2021-01-11,105.55207716771208,75.46446272828287,47.696415545463864,-7.174909442467103,1.9173919718825871,18.599189158576014,-0.6827564350830206,131.62115320103393,50.33905056487129,79.80310272449367,22.88184447693835,92.9514336141829,129.74806454940574,-3.146186218630065,40.470854816293425,-30.238259476006814,192.50023364226166
2021-01-18,44.76171517676979,27.984940532160962,-6.775191215265364,-23.76008860504196,32.59173674572633,-15.854631668993447,-4.978600993458915,73.58324897927417,20.407006458140643,67.49549009346406,-31.180703091334514,60.26951137747698,33.845219795574025,-9.286682181577067,-13.312897663479106,24.923656783148694,49.608457109999414
2021-01-25,37.83197426234403,-10.507108487311855,-12.15885238898251,-26.197330811384788,14.005673367320949,3.61877788193814,0.39390733077053763,83.07963312150484,29.727621968902707,24.199974778625123,-41.20892314332208,41.465903978628106,46.75540679109342,-36.883268279098104,-36.044060380556,-9.332437942671712,44.338868553698774
2021-02-01,44.88337897940102,-25.680194188953344,-6.4945448761131175,-2.5418572574929854,-37.36093255636458,-0.6855077861265713,-3.684461893738389,43.483730919597384,19.45032377678071,29.974441143148578,-47.79463329854359,56.62658835016616,31.643152108620164,-30.939369974114182,-31.530687879616792,-9.9829686124549,50.94689426813224
2021-02-08,64.84661747712501,-1.173417256704734,5.130180826097042,-2.317946589605391,9.519069910672396,23.206688572494304,94.2873973867674,43.88532314140543,16.21862331743904,5.683604995498204,-44.60442687311158,116.859138633014,47.61110400313391,-44.41403661708283,-15.390316049869323,-3.2123892577011426,12.680897862087415
2021-02-15,39.642320714668934,-5.436956570107454,-7.301228155260064,-51.17596665909174,7.249744893339316,-14.69952415869561,-3.383145154570766,65.68835581867265,44.2028303056452,24.659256787570726,-24.502435954981372,111.4516560273469,40.45862449024595,-22.834389457666305,48.77821940588581,18.916213925161163,39.07355241549406
2021-02-22,27.711204790770672,-19.30547491818613,9.302145723300349,-32.1101514365384,-45.782990648691715,-11.580561358289065,41.46744206618731,36.43407933060534,18.103651360169025,-0.868473012791271,-33.417619324861704,39.639482492553,10.840399254420973,-46.801381542936426,2.4365877935442093,-10.439219232684849,5.976861552259671
2021-03-01,26.09093725674816,17.82899887964191,-6.382745646241594,14.617884995698361,-59.166951331631566,-16.066516766948947,-30.75565617597844,7.9300902233009785,17.54464553952253,-14.169860980432903,-10.824700062398984,123.87559757163204,26.703265450188262,-31.10658064552726,23.24423491087284,57.0729077845139,46.52920383237842
2021-03-08,23.915895981648806,-19.504230978621194,-15.597478594569159,-16.96408231372021,-48.749552274250405,27.3431081545086,-36.193448679528586,-3.218213607887499,14.08733602530079,-1.6608074104651371,-24.88532906123688,86.64408552951046,26.426349844295927,-41.806720523016914,-29.3395869721626,11.284154651638257,26.609152973655004
2021-03-15,-15.485275982202984,-36.47264754616263,-49.85563173138301,-30.1068475088234,-69.01891350539411,-41.3497188154884,12.62877084534848,-26.0266471810933,-13.135204607615458,-38.661483952435795,-77.34232225394925,36.78971058416509,-26.860173627675955,-48.71820488664955,-55.14653541311421,6.8165695208493915,-26.514747824150085
2021-03-22,-16.861185672252276,-32.38122487653751,-39.40340972911821,-22.430665660937386,-61.37772661788793,-55.44924041368047,-7.009077975869616,-27.906191787185463,-39.461736697083474,-17.91916695254786,-39.05583901564157,25.808018913894394,-22.116933826896712,-52.063922620977095,-55.09672433165109,-49.0452543023694,-72.53808376591722
