Weeks,English,Polish,Russian,Ukrainian,Lithuanian,German,Japanese,Spanish; Castilian,French,Italian,Chinese,Persian,Portuguese,Arabic,Turkish,Indonesian,Dutch; Flemish
2020-08-24,17.619057819189642,-31.26966925120246,11.802109788067327,47.78157445362146,-8.262372267202956,-0.14213240654979975,-34.12358308658598,18.534762896226354,-5.322109070163295,1.3188607098593153,-38.67626494279276,-43.57080528355862,18.933268038154626,10.822232907337082,49.745498033247124,-5.246848028367745,-16.520576805947375
2020-08-31,12.202744079544248,-62.52779989290305,9.575051499244513,68.83748011772381,-60.27422783974019,4.7666002080891445,-9.68504848093712,-6.418723697578366,8.485598749809009,-46.52958574132552,-24.511275957701507,-28.995497573090567,-10.665009462181008,8.421114562410214,18.55106746997821,1.7166879864204176,-21.82057116482039
2020-09-07,16.618603178523927,-4.074893161850257,41.56641074109575,86.10262774715562,-1.0441709301237556,2.483576513434671,78.95782310961808,32.83145617275856,38.82433854987028,-3.50968715738188,1.4714891031168964,-30.347477239528352,-4.076173972704378,28.21911456494066,-16.040321834758842,47.534880462026585,-1.6154592991588834
2020-09-14,13.345987576804497,-20.116800795642874,13.45876945796498,24.186535896016625,-36.694560312485656,2.442513186707851,-1.5891437114532114,7.729387316322889,26.08869294252216,-17.12474812704976,-14.20254338398439,-23.445204843979017,-17.930950363454567,15.830699071439348,28.518435185303037,74.9511441450475,12.806023051124725
2020-09-21,19.423229133499408,-21.21537819701581,27.28918075801232,5.210654905784806,-59.46795135230462,-5.8071445088647256,-11.320302602193566,-6.511342295538736,9.536766936534802,-10.250558012578548,-28.385487781910268,-26.095666304497122,-19.316006453881286,9.348822461884133,23.66303420672333,30.298111003840344,0.8359814159150103
2020-09-28,11.070587427164513,-5.362355391593743,55.459967395614676,-16.934710557696153,-34.103115270510585,16.788759462567903,11.342096874483975,11.657455750265155,35.10473762987354,-7.435603208889107,1.222294425623538,-10.725273284446391,-7.3704609143339095,13.963958603379577,-61.762086478655284,26.55467692834477,-29.96794821041535
2020-10-05,-23.182932585886174,-41.77426514170006,-6.214687021572384,-35.083733317237574,-65.89315307542134,-24.292081147287348,-27.679666497889166,-29.90059857522719,-23.256489651729762,-64.64865787714281,-26.056742295244796,-31.5605087576877,-46.44172885927772,-2.1976239124384733,-20.464442333384547,-46.522557969973136,-31.6564469618541
2020-10-12,-8.627072388987811,-27.04732552031801,35.805314520057216,27.202019252435328,-68.26070337756131,-34.74294487725361,-8.855198849643319,-21.38200759809562,-43.75128306489686,-70.53191001008325,-53.38635199557182,-23.63219355828271,-25.89646743830487,24.948958259212482,25.157827633142272,71.54277569009643,-28.624256348342204
2020-10-19,3.9800286147144037,-22.21862928077295,32.04065533883052,40.95900724890982,-28.2533974074047,-14.198446786530749,-59.76542286325346,-5.100933010653974,22.941526161204393,-45.58629559001164,-43.476660954808274,-19.299094639229473,-17.121005398046897,41.021640039754374,29.48953418037967,20.18001465116399,3.2028436151668505
2020-10-26,28.084990398284184,-16.595730108871333,52.82209535587165,17.15339337422521,-33.2597834247934,10.992850411019607,42.011040856416784,33.685345217074136,101.40675769244503,27.228474574715335,-6.847096554538745,37.403255350806795,27.485644772713314,70.07267653261613,1.9495652646603912,136.74434361230806,87.75441067155316
