month,total.total,timeRange.start,timeRange.end
2016-02-27T00:00:00.000Z,30149742,2016-02-27T00:00:00.000Z,2016-02-28T00:00:00.000Z
2016-02-28T00:00:00.000Z,38436853,2016-02-28T00:00:00.000Z,2016-02-29T00:00:00.000Z
2016-02-29T00:00:00.000Z,39710535,2016-02-29T00:00:00.000Z,2016-03-01T00:00:00.000Z
2016-03-01T00:00:00.000Z,36487701,2016-03-01T00:00:00.000Z,2016-03-02T00:00:00.000Z
2016-03-02T00:00:00.000Z,35850918,2016-03-02T00:00:00.000Z,2016-03-03T00:00:00.000Z
2016-03-03T00:00:00.000Z,35635106,2016-03-03T00:00:00.000Z,2016-03-04T00:00:00.000Z
2016-03-04T00:00:00.000Z,33385273,2016-03-04T00:00:00.000Z,2016-03-05T00:00:00.000Z
2016-03-05T00:00:00.000Z,30649679,2016-03-05T00:00:00.000Z,2016-03-06T00:00:00.000Z
2016-03-06T00:00:00.000Z,39781766,2016-03-06T00:00:00.000Z,2016-03-07T00:00:00.000Z
2016-03-07T00:00:00.000Z,37732710,2016-03-07T00:00:00.000Z,2016-03-08T00:00:00.000Z
2016-03-08T00:00:00.000Z,37176188,2016-03-08T00:00:00.000Z,2016-03-09T00:00:00.000Z
2016-03-09T00:00:00.000Z,35852569,2016-03-09T00:00:00.000Z,2016-03-10T00:00:00.000Z
2016-03-10T00:00:00.000Z,35513520,2016-03-10T00:00:00.000Z,2016-03-11T00:00:00.000Z
2016-03-11T00:00:00.000Z,32692972,2016-03-11T00:00:00.000Z,2016-03-12T00:00:00.000Z
2016-03-12T00:00:00.000Z,29984310,2016-03-12T00:00:00.000Z,2016-03-13T00:00:00.000Z
2016-03-13T00:00:00.000Z,36148491,2016-03-13T00:00:00.000Z,2016-03-14T00:00:00.000Z
2016-03-14T00:00:00.000Z,37444484,2016-03-14T00:00:00.000Z,2016-03-15T00:00:00.000Z
2016-03-15T00:00:00.000Z,35998066,2016-03-15T00:00:00.000Z,2016-03-16T00:00:00.000Z
2016-03-16T00:00:00.000Z,34511891,2016-03-16T00:00:00.000Z,2016-03-17T00:00:00.000Z
2016-03-17T00:00:00.000Z,32328876,2016-03-17T00:00:00.000Z,2016-03-18T00:00:00.000Z
2016-03-18T00:00:00.000Z,32254252,2016-03-18T00:00:00.000Z,2016-03-19T00:00:00.000Z
2016-03-19T00:00:00.000Z,28912079,2016-03-19T00:00:00.000Z,2016-03-20T00:00:00.000Z
2016-03-20T00:00:00.000Z,34389813,2016-03-20T00:00:00.000Z,2016-03-21T00:00:00.000Z
2016-03-21T00:00:00.000Z,35755022,2016-03-21T00:00:00.000Z,2016-03-22T00:00:00.000Z
2016-03-22T00:00:00.000Z,33010839,2016-03-22T00:00:00.000Z,2016-03-23T00:00:00.000Z
2016-03-23T00:00:00.000Z,32879296,2016-03-23T00:00:00.000Z,2016-03-24T00:00:00.000Z
2016-03-24T00:00:00.000Z,32330936,2016-03-24T00:00:00.000Z,2016-03-25T00:00:00.000Z
2016-03-25T00:00:00.000Z,37809532,2016-03-25T00:00:00.000Z,2016-03-26T00:00:00.000Z
2016-03-26T00:00:00.000Z,28237390,2016-03-26T00:00:00.000Z,2016-03-27T00:00:00.000Z
2016-03-27T00:00:00.000Z,34064608,2016-03-27T00:00:00.000Z,2016-03-28T00:00:00.000Z
