month,total.total,timeRange.start,timeRange.end
2016-04-24T00:00:00.000Z,1657370,2016-04-24T00:00:00.000Z,2016-04-25T00:00:00.000Z
2016-04-25T00:00:00.000Z,2118373,2016-04-25T00:00:00.000Z,2016-04-26T00:00:00.000Z
2016-04-26T00:00:00.000Z,2081253,2016-04-26T00:00:00.000Z,2016-04-27T00:00:00.000Z
2016-04-27T00:00:00.000Z,1915271,2016-04-27T00:00:00.000Z,2016-04-28T00:00:00.000Z
2016-04-28T00:00:00.000Z,1718009,2016-04-28T00:00:00.000Z,2016-04-29T00:00:00.000Z
2016-04-29T00:00:00.000Z,1173974,2016-04-29T00:00:00.000Z,2016-04-30T00:00:00.000Z
2016-04-30T00:00:00.000Z,841052,2016-04-30T00:00:00.000Z,2016-05-01T00:00:00.000Z
2016-05-01T00:00:00.000Z,848269,2016-05-01T00:00:00.000Z,2016-05-02T00:00:00.000Z
2016-05-02T00:00:00.000Z,1094490,2016-05-02T00:00:00.000Z,2016-05-03T00:00:00.000Z
2016-05-03T00:00:00.000Z,2374707,2016-05-03T00:00:00.000Z,2016-05-04T00:00:00.000Z
2016-05-04T00:00:00.000Z,1775046,2016-05-04T00:00:00.000Z,2016-05-05T00:00:00.000Z
2016-05-05T00:00:00.000Z,1752684,2016-05-05T00:00:00.000Z,2016-05-06T00:00:00.000Z
2016-05-06T00:00:00.000Z,1399706,2016-05-06T00:00:00.000Z,2016-05-07T00:00:00.000Z
2016-05-07T00:00:00.000Z,1073323,2016-05-07T00:00:00.000Z,2016-05-08T00:00:00.000Z
2016-05-08T00:00:00.000Z,1214833,2016-05-08T00:00:00.000Z,2016-05-09T00:00:00.000Z
2016-05-09T00:00:00.000Z,1524503,2016-05-09T00:00:00.000Z,2016-05-10T00:00:00.000Z
2016-05-10T00:00:00.000Z,2015369,2016-05-10T00:00:00.000Z,2016-05-11T00:00:00.000Z
2016-05-11T00:00:00.000Z,2085602,2016-05-11T00:00:00.000Z,2016-05-12T00:00:00.000Z
2016-05-12T00:00:00.000Z,2272417,2016-05-12T00:00:00.000Z,2016-05-13T00:00:00.000Z
2016-05-13T00:00:00.000Z,1849297,2016-05-13T00:00:00.000Z,2016-05-14T00:00:00.000Z
2016-05-14T00:00:00.000Z,1394207,2016-05-14T00:00:00.000Z,2016-05-15T00:00:00.000Z
2016-05-15T00:00:00.000Z,1900321,2016-05-15T00:00:00.000Z,2016-05-16T00:00:00.000Z
2016-05-16T00:00:00.000Z,2495648,2016-05-16T00:00:00.000Z,2016-05-17T00:00:00.000Z
2016-05-17T00:00:00.000Z,2389332,2016-05-17T00:00:00.000Z,2016-05-18T00:00:00.000Z
2016-05-18T00:00:00.000Z,2333972,2016-05-18T00:00:00.000Z,2016-05-19T00:00:00.000Z
2016-05-19T00:00:00.000Z,2205008,2016-05-19T00:00:00.000Z,2016-05-20T00:00:00.000Z
2016-05-20T00:00:00.000Z,1522585,2016-05-20T00:00:00.000Z,2016-05-21T00:00:00.000Z
2016-05-21T00:00:00.000Z,1133467,2016-05-21T00:00:00.000Z,2016-05-22T00:00:00.000Z
2016-05-22T00:00:00.000Z,1539028,2016-05-22T00:00:00.000Z,2016-05-23T00:00:00.000Z
2016-05-23T00:00:00.000Z,2013355,2016-05-23T00:00:00.000Z,2016-05-24T00:00:00.000Z
