Weeks,English,Polish,Russian,Ukrainian,Lithuanian,German,Japanese,Spanish; Castilian,French,Italian,Chinese,Persian,Portuguese,Arabic,Turkish,Indonesian,Dutch; Flemish
2020-08-24,-14.326647659441782,22.786872907498477,7.082388583463595,-21.183160291401915,-51.84286853937311,-27.369471829506153,35.917240379072446,-11.749982719631058,-9.52981008313245,-27.39388572024789,-40.05556093054585,45.50812716457677,-6.740578656119933,-23.375399030212485,-48.44512836761146,-44.290623155692046,-32.07859319246131
2020-08-31,-9.608801583489946,8.591855836855245,6.303226094461678,-12.089297121046627,-60.71077478655623,-15.986334784817357,-40.89365377957398,-14.386784402842167,-18.12473105393464,-29.341517860641495,-32.94876179295074,-18.615648702477728,-24.51979214127319,-29.197805610057436,-35.517528209645675,-23.675789678299232,-29.20790546713653
2020-09-07,-17.68294655587026,4.065392045150151,7.797578887493195,-16.62296773297748,-67.59712820183827,-9.734200085272027,-29.207684496599995,-12.804559845172292,-1.8878817388460312,-16.971887206117277,-36.98162924419168,-4.287285140838004,-13.008979957722621,18.29928183316749,-50.19125947556006,107.47092564972488,-8.976702233055079
2020-09-14,-6.578400056177913,4.694672581218606,24.778183326876157,-17.197250402633923,-31.543573235673396,3.811742848374444,-29.38778496719102,2.8570879962611206,-45.36754707591057,-7.578166337169945,23.17052451133339,-26.010073051932014,24.642469848552718,-16.44068167941254,-62.736606014199836,-30.120430043828563,1.7878113714719257
2020-09-21,-5.121387392717736,-2.6390070401420385,-7.586674520659931,-7.06221740764994,-54.07797521820192,-18.213552269992217,-12.080471449727215,4.42837156350957,-9.698985987809083,-29.178268392415706,-53.49745053596219,-47.44483651243757,-17.209736541248088,-31.778959262820404,-67.12478655340655,-7.995608642326479,-14.208388174728936
2020-09-28,-6.034132297288142,-1.7237957906205081,-3.861189725848324,-23.309309586246574,-64.56571533184375,-18.367272585272232,-0.5496696579468385,-11.66931463584071,-25.747590072208236,-19.74049179510785,-36.920735714426826,-26.678927364739323,-9.268214356894976,-13.985202448264122,-60.35792505161588,-13.895338857554773,-29.110436822506035
2020-10-05,-14.667719094997278,-10.60358812234079,-16.167380000602893,-8.518033583130258,216.4224736676167,2.7917513059865673,-12.100955451952899,-2.2699559641699785,-18.41323301730391,-24.09480793079487,-29.252356745198327,5.746330691298085,-22.15921171578111,-22.160873781986023,-52.42547852375697,30.753503283805948,29.004422371395442
2020-10-12,-14.49121616251473,3.2372513641980794,-12.273703684884662,0.04694895587533665,-52.190463628677605,1.6391216145829723,-45.65835001566021,-19.69681551578568,-17.10705888876398,-15.859640970448464,-32.102177727303705,-36.082918436899334,-8.805463370719412,16.909804651764638,-73.84460362117677,-3.4277707226123666,-25.236739502299322
2020-10-19,-15.825758093132137,-19.994589205078938,-10.191853634744641,-8.905845048287453,-41.87085458844078,-23.737346689072492,-6.64174572514219,-5.083123564553538,-14.684697640099131,-27.89310051618703,-23.97892309071298,-14.574550043322066,-0.743621653116211,-31.339877023413543,-58.37887432002756,-12.353565072585472,-30.806563948765696
2020-10-26,-15.708411121092336,-22.13079928048012,-27.164780258422727,-42.4458350535564,-66.60470672500983,-33.46579630027521,4.332307113469258,-20.50417491059594,26.249165792145202,-32.54592979773398,-38.4149392681207,-21.27372933237416,-5.519017179479535,-21.307720338116564,-58.86476090802524,47.01060046893324,-31.819714919301134
